Date;Week day;ON;1W;1M;2M;3M;6M;12M
26.08.2014;Tue;0.47000;0.47630;0.50160;0.52410;0.56400;0.70160;1.05280
22.08.2014;Fri;0.46750;0.47630;0.50060;0.52380;0.56400;0.70130;1.05280
21.08.2014;Thu;0.47000;0.47880;0.50090;0.52410;0.56400;0.70380;1.05460
20.08.2014;Wed;0.47060;0.47810;0.50160;0.52320;0.56290;0.70290;1.05600
19.08.2014;Tue;0.47000;0.47630;0.50090;0.52340;0.55880;0.69190;1.03540
18.08.2014;Mon;0.47000;0.47630;0.50060;0.52310;0.56050;0.69780;1.04290
15.08.2014;Fri;0.47000;0.47560;0.50060;0.52180;0.55960;0.69310;1.03570
14.08.2014;Thu;0.47000;0.47560;0.49880;0.52090;0.55960;0.69060;1.02730
13.08.2014;Wed;0.47000;0.47560;0.49940;0.52380;0.56030;0.70790;1.05040
12.08.2014;Tue;0.47060;0.47750;0.50160;0.52340;0.56030;0.71380;1.06790
11.08.2014;Mon;0.47060;0.47750;0.49940;0.52370;0.56090;0.71190;1.06790
08.08.2014;Fri;0.47060;0.47630;0.49970;0.52150;0.55960;0.70810;1.06100
07.08.2014;Thu;0.46880;0.47690;0.50130;0.52310;0.56150;0.71410;1.06790
06.08.2014;Wed;0.46880;0.47910;0.50130;0.52310;0.56150;0.71500;1.07010
05.08.2014;Tue;0.47000;0.47910;0.50380;0.52340;0.56030;0.71540;1.07640
04.08.2014;Mon;0.47500;0.47910;0.50280;0.52400;0.56050;0.71340;1.06700
01.08.2014;Fri;0.47380;0.47910;0.50100;0.52390;0.56010;0.71420;1.06840
31.07.2014;Thu;0.47500;0.48030;0.50100;0.52740;0.55960;0.71340;1.06840
30.07.2014;Wed;0.47380;0.48030;0.49850;0.52740;0.55910;0.71570;1.06840
29.07.2014;Tue;0.46880;0.47690;0.49560;0.52730;0.55840;0.71840;1.06750
28.07.2014;Mon;0.46880;0.47690;0.49560;0.52680;0.55830;0.71690;1.06500
25.07.2014;Fri;0.46880;0.48060;0.49560;0.52530;0.55810;0.71660;1.06750
24.07.2014;Thu;0.46880;0.48160;0.49560;0.52580;0.55560;0.71530;1.07000
23.07.2014;Wed;0.46880;0.47630;0.50000;0.52590;0.55500;0.71100;1.06190
22.07.2014;Tue;0.46880;0.47630;0.50040;0.52590;0.55530;0.71440;1.06440
21.07.2014;Mon;0.47250;0.47750;0.49940;0.52460;0.55560;0.71440;1.06460
18.07.2014;Fri;0.47630;0.47750;0.49880;0.52460;0.55780;0.71390;1.06460
17.07.2014;Thu;0.47500;0.47630;0.49750;0.52400;0.55720;0.71500;1.06460
16.07.2014;Wed;0.47560;0.47690;0.49750;0.52480;0.55590;0.71500;1.06650
15.07.2014;Tue;0.47130;0.47630;0.49560;0.52480;0.55750;0.71810;1.06900
14.07.2014;Mon;0.47000;0.47500;0.49560;0.52410;0.55440;0.70750;1.05150
11.07.2014;Fri;0.47130;0.47500;0.49560;0.52480;0.55470;0.70940;1.05460
10.07.2014;Thu;0.47060;0.47500;0.49560;0.52610;0.55630;0.71060;1.05340
09.07.2014;Wed;0.46940;0.47500;0.49500;0.52650;0.55630;0.71060;1.05460
08.07.2014;Tue;0.46940;0.47630;0.49500;0.52460;0.55560;0.71190;1.05530
07.07.2014;Mon;0.47310;0.47880;0.49690;0.52340;0.55630;0.71500;1.06340
04.07.2014;Fri;0.47560;0.47630;0.49690;0.52210;0.55590;0.71380;1.06340
03.07.2014;Thu;0.47310;0.47560;0.49530;0.52210;0.55560;0.71090;1.05780
02.07.2014;Wed;0.47250;0.47470;0.49410;0.52280;0.55440;0.71060;1.05700
01.07.2014;Tue;0.46880;0.47500;0.49500;0.52260;0.55440;0.70940;1.05330
30.06.2014;Mon;0.46630;0.48000;0.49410;0.52140;0.55250;0.70030;1.04200
27.06.2014;Fri;0.47000;0.48380;0.49470;0.52090;0.55190;0.70030;1.04150
26.06.2014;Thu;0.47000;0.47940;0.49440;0.52120;0.55220;0.70310;1.04400
25.06.2014;Wed;0.47000;0.47810;0.49310;0.51900;0.55060;0.69940;1.03630
24.06.2014;Tue;0.46940;0.47810;0.49310;0.51900;0.55190;0.69450;1.03250
23.06.2014;Mon;0.47190;0.47690;0.49380;0.51900;0.55250;0.69930;1.04310
20.06.2014;Fri;0.46940;0.47690;0.49380;0.52030;0.55440;0.69990;1.04750
19.06.2014;Thu;0.46880;0.47500;0.49340;0.51590;0.54880;0.68960;1.02940
18.06.2014;Wed;0.46880;0.47500;0.49000;0.51710;0.54970;0.69120;1.02750
17.06.2014;Tue;0.47000;0.47440;0.49000;0.52090;0.55590;0.70030;1.04190
16.06.2014;Mon;0.47000;0.47440;0.49250;0.52030;0.55810;0.69960;1.03880
13.06.2014;Fri;0.47250;0.47380;0.48970;0.51630;0.55190;0.68780;1.02500
12.06.2014;Thu;0.46880;0.47060;0.48630;0.50790;0.53470;0.64750;0.95690
11.06.2014;Wed;0.47060;0.47000;0.48630;0.50760;0.53410;0.64380;0.95250
10.06.2014;Tue;0.46810;0.46970;0.48590;0.50730;0.53380;0.64310;0.95250
09.06.2014;Mon;0.46880;0.46910;0.48660;0.50660;0.53310;0.64090;0.94810
06.06.2014;Fri;0.46880;0.46840;0.48590;0.50630;0.53310;0.64030;0.94750
05.06.2014;Thu;0.46880;0.46690;0.48750;0.50470;0.53080;0.64030;0.94750
04.06.2014;Wed;0.46630;0.46690;0.48750;0.50500;0.53130;0.63910;0.94750
03.06.2014;Tue;0.46750;0.46690;0.48810;0.50480;0.53060;0.63840;0.94630
02.06.2014;Mon;0.46630;0.46660;0.48780;0.50410;0.53090;0.63660;0.94200
30.05.2014;Fri;0.46000;0.45970;0.48810;0.50410;0.53060;0.63690;0.93890
29.05.2014;Thu;0.46250;0.46090;0.48780;0.50380;0.53060;0.63530;0.93760
28.05.2014;Wed;0.46250;0.46130;0.48750;0.50570;0.53000;0.63560;0.93890
27.05.2014;Tue;0.46130;0.46130;0.48750;0.50570;0.52880;0.63720;0.94080
23.05.2014;Fri;0.46250;0.46000;0.48750;0.50570;0.52810;0.63560;0.94080
22.05.2014;Thu;0.46250;0.46000;0.48750;0.50570;0.52810;0.63560;0.94080
21.05.2014;Wed;0.46380;0.46060;0.48750;0.50620;0.52940;0.63530;0.93760
20.05.2014;Tue;0.46500;0.46160;0.48720;0.50540;0.52780;0.63310;0.93080
19.05.2014;Mon;0.46500;0.46410;0.48720;0.50560;0.52770;0.63030;0.92510
16.05.2014;Fri;0.46380;0.46410;0.48720;0.50530;0.52770;0.62720;0.92080
15.05.2014;Thu;0.46500;0.46410;0.48660;0.50530;0.52510;0.62890;0.92310
14.05.2014;Wed;0.46500;0.46310;0.48690;0.50530;0.52590;0.63530;0.93960
13.05.2014;Tue;0.46500;0.46440;0.48690;0.50530;0.52690;0.64160;0.95030
12.05.2014;Mon;0.46500;0.46130;0.48690;0.50560;0.52690;0.64160;0.94900
09.05.2014;Fri;0.46380;0.45940;0.48690;0.50620;0.52810;0.63630;0.94130
08.05.2014;Thu;0.46380;0.45940;0.48690;0.50620;0.52780;0.63660;0.93880
07.05.2014;Wed;0.46380;0.46190;0.48690;0.50530;0.52610;0.63360;0.93960
06.05.2014;Tue;0.46380;0.46190;0.48750;0.50500;0.52480;0.63110;0.93130
02.05.2014;Fri;0.46380;0.46310;0.48750;0.50500;0.52520;0.62990;0.92280
01.05.2014;Thu;0.46380;0.46310;0.48750;0.50500;0.52490;0.62990;0.92460
30.04.2014;Wed;0.46130;0.46190;0.48750;0.50670;0.52710;0.63370;0.92500
29.04.2014;Tue;0.46380;0.46280;0.48690;0.50530;0.52660;0.62880;0.92380
28.04.2014;Mon;0.46250;0.46310;0.48690;0.50530;0.52780;0.62940;0.92500
25.04.2014;Fri;0.46130;0.46060;0.48690;0.50530;0.52910;0.63010;0.92440
24.04.2014;Thu;0.46380;0.46060;0.48690;0.50530;0.52930;0.62910;0.92440
23.04.2014;Wed;0.46250;0.46060;0.48690;0.50530;0.52910;0.62880;0.92000
22.04.2014;Tue;0.46380;0.46280;0.48630;0.50530;0.52780;0.62690;0.91940
17.04.2014;Thu;0.46250;0.46500;0.48500;0.50530;0.52660;0.62440;0.91380
16.04.2014;Wed;0.46380;0.46660;0.48530;0.50530;0.52530;0.62380;0.91060
15.04.2014;Tue;0.46250;0.46250;0.48530;0.50530;0.52530;0.62190;0.90160
14.04.2014;Mon;0.46250;0.46190;0.48560;0.50530;0.52470;0.62100;0.89660
11.04.2014;Fri;0.46380;0.46160;0.48530;0.50530;0.52470;0.62260;0.90190
10.04.2014;Thu;0.46380;0.46160;0.48530;0.50530;0.52470;0.62470;0.90910
09.04.2014;Wed;0.46380;0.46410;0.48530;0.50500;0.52470;0.62470;0.91190
08.04.2014;Tue;0.46380;0.46440;0.48560;0.50500;0.52590;0.62340;0.91130
07.04.2014;Mon;0.46380;0.46560;0.48560;0.50500;0.52590;0.62310;0.90880
04.04.2014;Fri;0.46130;0.46310;0.48500;0.50380;0.52720;0.62380;0.91130
03.04.2014;Thu;0.46130;0.46440;0.48560;0.50380;0.52720;0.62340;0.90970
02.04.2014;Wed;0.46250;0.46250;0.48560;0.50380;0.52720;0.62220;0.90750
01.04.2014;Tue;0.46500;0.46340;0.48660;0.50380;0.52720;0.62190;0.90810
31.03.2014;Mon;0.44630;0.46660;0.48780;0.50560;0.52220;0.62220;0.91130
28.03.2014;Fri;0.46500;0.46590;0.48560;0.50440;0.52220;0.62090;0.90940
27.03.2014;Thu;0.46630;0.46590;0.48560;0.50380;0.52220;0.62060;0.91160
26.03.2014;Wed;0.46500;0.46340;0.48410;0.50310;0.52340;0.62030;0.90880
25.03.2014;Tue;0.46500;0.46470;0.48280;0.50280;0.52370;0.62030;0.90400
24.03.2014;Mon;0.46500;0.46500;0.48310;0.50280;0.52210;0.62060;0.90590
21.03.2014;Fri;0.46630;0.46750;0.48440;0.50310;0.52340;0.62060;0.90370
20.03.2014;Thu;0.46750;0.46750;0.48440;0.50280;0.52340;0.61810;0.90240
19.03.2014;Wed;0.47000;0.46750;0.48440;0.50220;0.52030;0.61590;0.89530
18.03.2014;Tue;0.46500;0.46470;0.48160;0.50090;0.52000;0.61630;0.89090
17.03.2014;Mon;0.46130;0.46500;0.48190;0.49970;0.52060;0.61340;0.89030
14.03.2014;Fri;0.46250;0.46500;0.48440;0.49970;0.52060;0.61380;0.89000
13.03.2014;Thu;0.46380;0.46500;0.48310;0.49970;0.52090;0.61310;0.89220
12.03.2014;Wed;0.46500;0.46560;0.48310;0.49970;0.52060;0.61340;0.89470
11.03.2014;Tue;0.46750;0.46630;0.48310;0.49970;0.52090;0.61380;0.89660
10.03.2014;Mon;0.47250;0.46630;0.48310;0.49970;0.52090;0.61380;0.89950
07.03.2014;Fri;0.46500;0.46630;0.48310;0.49970;0.52090;0.61410;0.89420
06.03.2014;Thu;0.46380;0.46750;0.48310;0.50000;0.52060;0.61380;0.89420
05.03.2014;Wed;0.46380;0.46750;0.48310;0.49970;0.52090;0.61380;0.89660
04.03.2014;Tue;0.46250;0.46530;0.48220;0.50000;0.52090;0.61310;0.89690
03.03.2014;Mon;0.46130;0.46440;0.48250;0.50000;0.52220;0.61440;0.89500
28.02.2014;Fri;0.46000;0.46440;0.48250;0.49970;0.52190;0.61190;0.89500
27.02.2014;Thu;0.46310;0.46560;0.48250;0.50000;0.52210;0.61060;0.89340
26.02.2014;Wed;0.46310;0.46690;0.48250;0.50000;0.52100;0.61160;0.89470
25.02.2014;Tue;0.46380;0.46530;0.48250;0.50000;0.52340;0.61060;0.89310
24.02.2014;Mon;0.46310;0.46690;0.48250;0.50000;0.52190;0.61160;0.89130
21.02.2014;Fri;0.46310;0.46690;0.48250;0.50000;0.52180;0.61030;0.89250
20.02.2014;Thu;0.46250;0.46690;0.48250;0.50000;0.52220;0.61190;0.88840
19.02.2014;Wed;0.46250;0.46750;0.48250;0.50000;0.52210;0.61030;0.88750
18.02.2014;Tue;0.46250;0.46750;0.48250;0.50000;0.52090;0.61220;0.89340
17.02.2014;Mon;0.46250;0.46750;0.48250;0.50000;0.52090;0.61590;0.90220
14.02.2014;Fri;0.46250;0.46750;0.48250;0.50000;0.52160;0.61810;0.90380
13.02.2014;Thu;0.46380;0.46750;0.48250;0.50000;0.52130;0.61690;0.90220
12.02.2014;Wed;0.46500;0.46810;0.48250;0.49940;0.52160;0.61440;0.89310
11.02.2014;Tue;0.46500;0.46810;0.48250;0.50060;0.52090;0.61440;0.88590
10.02.2014;Mon;0.46500;0.46690;0.48250;0.50060;0.52090;0.61560;0.88470
07.02.2014;Fri;0.46560;0.46940;0.48250;0.50060;0.52130;0.61440;0.88630
06.02.2014;Thu;0.46560;0.46980;0.48250;0.50060;0.52130;0.61440;0.88590
05.02.2014;Wed;0.46500;0.46910;0.48280;0.50060;0.52130;0.61470;0.88560
04.02.2014;Tue;0.46560;0.47000;0.48310;0.50190;0.52130;0.61780;0.89190
03.02.2014;Mon;0.46560;0.47060;0.48380;0.50360;0.52130;0.61910;0.89280
31.01.2014;Fri;0.46500;0.47060;0.48380;0.50340;0.52130;0.61910;0.89310
30.01.2014;Thu;0.46750;0.47060;0.48310;0.50340;0.51880;0.61840;0.89530
29.01.2014;Wed;0.46750;0.46970;0.48380;0.50340;0.52000;0.61940;0.90340
28.01.2014;Tue;0.46630;0.46810;0.48440;0.50500;0.52030;0.61940;0.90410
27.01.2014;Mon;0.46750;0.46940;0.48440;0.50440;0.52030;0.61940;0.90340
24.01.2014;Fri;0.46500;0.46810;0.48190;0.50440;0.52090;0.61840;0.90220
23.01.2014;Thu;0.46500;0.46810;0.48190;0.50500;0.52160;0.61940;0.90880
22.01.2014;Wed;0.46500;0.46810;0.48190;0.50500;0.52090;0.61880;0.90660
21.01.2014;Tue;0.46500;0.46810;0.48190;0.50130;0.51970;0.61500;0.89750
20.01.2014;Mon;0.46500;0.46810;0.48190;0.50130;0.51970;0.61500;0.89750
17.01.2014;Fri;0.46380;0.46810;0.48220;0.50130;0.51970;0.61310;0.89470
16.01.2014;Thu;0.46500;0.46810;0.48310;0.50000;0.51940;0.61060;0.89280
15.01.2014;Wed;0.46380;0.46810;0.48310;0.50250;0.51940;0.61030;0.89060
14.01.2014;Tue;0.46500;0.46810;0.48310;0.50250;0.51940;0.61030;0.88720
13.01.2014;Mon;0.46250;0.46690;0.48310;0.50380;0.51940;0.61190;0.89000
10.01.2014;Fri;0.46250;0.46690;0.48310;0.50380;0.52060;0.61310;0.89590
09.01.2014;Thu;0.46250;0.46810;0.48500;0.50380;0.52060;0.61380;0.90250
08.01.2014;Wed;0.46250;0.46940;0.48630;0.50250;0.52060;0.61190;0.89720
07.01.2014;Tue;0.46250;0.46940;0.48630;0.50390;0.52060;0.61560;0.89720
06.01.2014;Mon;0.46310;0.47000;0.48690;0.50540;0.52250;0.61750;0.89910
03.01.2014;Fri;0.46440;0.47000;0.48940;0.50720;0.52530;0.61910;0.90720
02.01.2014;Thu;0.46440;0.47000;0.48940;0.50830;0.52500;0.62130;0.90780
31.12.2013;Tue;0.38250;0.46380;0.48940;0.50860;0.52530;0.62280;0.91130
30.12.2013;Mon;0.46500;0.47060;0.48940;0.50840;0.52630;0.61970;0.90720
27.12.2013;Fri;0.46500;0.47060;0.48940;0.50840;0.52780;0.62030;0.91060
24.12.2013;Tue;0.46630;0.47060;0.48940;0.50780;0.52780;0.61940;0.90340
23.12.2013;Mon;0.46630;0.47190;0.48940;0.50780;0.52660;0.61580;0.89720
20.12.2013;Fri;0.46560;0.47410;0.48910;0.50720;0.52440;0.61160;0.88910
19.12.2013;Thu;0.46630;0.47410;0.48910;0.50690;0.52550;0.61160;0.88940
18.12.2013;Wed;0.46560;0.47440;0.48940;0.50720;0.52550;0.60660;0.87750
17.12.2013;Tue;0.46690;0.47500;0.48940;0.50690;0.52550;0.60470;0.87410
16.12.2013;Mon;0.46690;0.47470;0.48880;0.50690;0.52520;0.60440;0.87410
13.12.2013;Fri;0.46690;0.47470;0.48940;0.50690;0.52440;0.60470;0.87530
12.12.2013;Thu;0.46750;0.47470;0.48940;0.50690;0.52410;0.60410;0.87440
11.12.2013;Wed;0.46810;0.47470;0.48940;0.50690;0.52410;0.60410;0.87220
10.12.2013;Tue;0.46750;0.47470;0.48970;0.50620;0.52310;0.60410;0.87500
09.12.2013;Mon;0.46750;0.47470;0.48940;0.50690;0.52430;0.60130;0.87530
06.12.2013;Fri;0.46750;0.47470;0.48940;0.50720;0.52460;0.60160;0.87630
05.12.2013;Thu;0.46750;0.47440;0.48810;0.50560;0.52190;0.60030;0.87530
04.12.2013;Wed;0.46750;0.47440;0.48810;0.50440;0.51980;0.60030;0.87590
03.12.2013;Tue;0.46750;0.47440;0.48780;0.50440;0.51980;0.60000;0.87690
02.12.2013;Mon;0.46750;0.47500;0.48880;0.50280;0.52280;0.60000;0.87530
29.11.2013;Fri;0.46880;0.47500;0.48810;0.50130;0.52220;0.59940;0.87230
28.11.2013;Thu;0.46750;0.47630;0.48810;0.50130;0.52470;0.59970;0.87160
27.11.2013;Wed;0.46750;0.47630;0.48810;0.50300;0.52340;0.60000;0.86910
26.11.2013;Tue;0.46750;0.47630;0.48810;0.50360;0.52340;0.60000;0.87010
25.11.2013;Mon;0.46750;0.47720;0.48810;0.50130;0.52340;0.60030;0.87260
22.11.2013;Fri;0.46750;0.47630;0.48880;0.50190;0.52410;0.60060;0.87540
21.11.2013;Thu;0.46750;0.47630;0.48880;0.50430;0.52410;0.60090;0.87540
20.11.2013;Wed;0.46750;0.47630;0.48880;0.50300;0.52410;0.60090;0.87600
19.11.2013;Tue;0.46810;0.47630;0.48880;0.50300;0.52410;0.60090;0.87540
18.11.2013;Mon;0.46810;0.47630;0.48880;0.50210;0.52410;0.60090;0.87500
15.11.2013;Fri;0.46750;0.47560;0.48880;0.50350;0.52410;0.60060;0.87880
14.11.2013;Thu;0.46810;0.47560;0.48880;0.50350;0.52410;0.60060;0.88340
13.11.2013;Wed;0.46750;0.47560;0.48880;0.50310;0.52410;0.60250;0.88530
12.11.2013;Tue;0.46750;0.47560;0.48880;0.50390;0.52410;0.60160;0.88560
11.11.2013;Mon;0.46750;0.47560;0.48880;0.50340;0.52410;0.60500;0.89000
08.11.2013;Fri;0.46750;0.47560;0.48880;0.50390;0.52410;0.59910;0.88380
07.11.2013;Thu;0.46880;0.47690;0.48940;0.50440;0.52470;0.59970;0.88470
06.11.2013;Wed;0.46880;0.47660;0.48880;0.50330;0.52470;0.60310;0.89060
05.11.2013;Tue;0.46880;0.47630;0.48880;0.50360;0.52340;0.59720;0.88310
04.11.2013;Mon;0.46880;0.47690;0.48810;0.49940;0.52000;0.59030;0.87060
01.11.2013;Fri;0.46880;0.47690;0.48750;0.49910;0.51760;0.58760;0.86560
31.10.2013;Thu;0.46880;0.47690;0.48780;0.49810;0.51380;0.58380;0.86780
30.10.2013;Wed;0.46880;0.47660;0.48750;0.49810;0.51410;0.58440;0.87030
29.10.2013;Tue;0.46880;0.47750;0.48750;0.49840;0.51410;0.58440;0.87060
28.10.2013;Mon;0.46940;0.47750;0.48750;0.49840;0.51530;0.58560;0.87090
25.10.2013;Fri;0.46940;0.47750;0.48750;0.49840;0.51530;0.58560;0.87130
24.10.2013;Thu;0.47000;0.47750;0.48750;0.49840;0.51590;0.58690;0.87190
23.10.2013;Wed;0.47000;0.47880;0.48780;0.49840;0.51720;0.58810;0.87130
22.10.2013;Tue;0.47000;0.47880;0.48780;0.49840;0.51720;0.59190;0.87750
21.10.2013;Mon;0.46940;0.47880;0.48810;0.49890;0.51720;0.59190;0.87780
18.10.2013;Fri;0.46880;0.47880;0.48810;0.49890;0.51720;0.59060;0.87750
17.10.2013;Thu;0.46880;0.47830;0.48750;0.49860;0.51720;0.59380;0.88280
16.10.2013;Wed;0.46880;0.47830;0.48720;0.49930;0.51780;0.59560;0.88660
15.10.2013;Tue;0.46880;0.47890;0.48810;0.50130;0.51950;0.59440;0.88780
14.10.2013;Mon;0.47130;0.47890;0.48840;0.50130;0.51700;0.59440;0.88190
11.10.2013;Fri;0.46940;0.47860;0.48810;0.50130;0.51640;0.59250;0.88000
10.10.2013;Thu;0.47000;0.47830;0.48780;0.50130;0.51630;0.59250;0.87880
09.10.2013;Wed;0.47000;0.47830;0.48780;0.50130;0.51690;0.59380;0.88130
08.10.2013;Tue;0.47130;0.48060;0.48940;0.50130;0.51690;0.59250;0.88160
07.10.2013;Mon;0.47130;0.48090;0.49000;0.50130;0.51750;0.58940;0.87720
04.10.2013;Fri;0.47130;0.48130;0.49000;0.50130;0.51750;0.58940;0.87690
03.10.2013;Thu;0.47130;0.48090;0.49000;0.50130;0.51750;0.58880;0.87630
02.10.2013;Wed;0.47130;0.48090;0.49000;0.50130;0.51750;0.58880;0.87440
01.10.2013;Tue;0.47060;0.48130;0.49000;0.50130;0.51750;0.58880;0.87470
30.09.2013;Mon;0.47310;0.48250;0.49130;0.50130;0.51750;0.58880;0.87470
27.09.2013;Fri;0.47380;0.48220;0.49130;0.50130;0.51750;0.58880;0.87560
26.09.2013;Thu;0.47380;0.48220;0.49060;0.50060;0.51750;0.58880;0.87440
25.09.2013;Wed;0.47500;0.48310;0.49030;0.50060;0.51750;0.58940;0.87690
24.09.2013;Tue;0.47880;0.48310;0.49030;0.50060;0.51750;0.58940;0.87780
23.09.2013;Mon;0.47750;0.48410;0.49060;0.50060;0.51750;0.59060;0.88310
20.09.2013;Fri;0.47880;0.48280;0.49090;0.50130;0.51750;0.59000;0.88130
19.09.2013;Thu;0.47880;0.48430;0.49190;0.50130;0.51750;0.59000;0.88130
18.09.2013;Wed;0.47880;0.48430;0.49190;0.50130;0.51750;0.59310;0.89190
17.09.2013;Tue;0.47880;0.48430;0.49190;0.50130;0.51750;0.59190;0.88440
16.09.2013;Mon;0.47880;0.48400;0.49190;0.50130;0.51740;0.59190;0.88250
13.09.2013;Fri;0.47880;0.48400;0.49190;0.50130;0.51750;0.59190;0.88560
12.09.2013;Thu;0.47880;0.48430;0.49190;0.50130;0.51750;0.59250;0.88750
11.09.2013;Wed;0.47880;0.48430;0.49190;0.50130;0.51750;0.59250;0.88810
10.09.2013;Tue;0.47810;0.48430;0.49190;0.50130;0.51690;0.59310;0.89190
09.09.2013;Mon;0.47810;0.48430;0.49130;0.50060;0.51600;0.59250;0.88560
06.09.2013;Fri;0.47880;0.48430;0.49250;0.50060;0.51580;0.59250;0.88880
05.09.2013;Thu;0.47880;0.48430;0.49190;0.50060;0.51590;0.59060;0.88190
04.09.2013;Wed;0.47880;0.48430;0.49190;0.50060;0.51500;0.59060;0.88130
03.09.2013;Tue;0.47810;0.48430;0.49190;0.50060;0.51500;0.59060;0.87690
02.09.2013;Mon;0.47810;0.48430;0.49190;0.50060;0.51500;0.59190;0.87690
30.08.2013;Fri;0.47750;0.48430;0.49190;0.50060;0.51500;0.59130;0.87190
29.08.2013;Thu;0.47810;0.48440;0.49190;0.50060;0.51500;0.59130;0.87130
28.08.2013;Wed;0.47810;0.48440;0.49190;0.50060;0.51500;0.59250;0.87750
27.08.2013;Tue;0.47810;0.48440;0.49190;0.50060;0.51380;0.59250;0.87750
23.08.2013;Fri;0.47810;0.48440;0.49190;0.50060;0.51380;0.59250;0.88130
22.08.2013;Thu;0.47810;0.48440;0.49190;0.50060;0.51210;0.59250;0.88130
21.08.2013;Wed;0.47810;0.48440;0.49190;0.50060;0.51210;0.59300;0.87940
20.08.2013;Tue;0.47810;0.48500;0.49310;0.50130;0.51250;0.59300;0.88190
19.08.2013;Mon;0.47810;0.48500;0.49310;0.50130;0.51360;0.59300;0.88380
16.08.2013;Fri;0.47810;0.48440;0.49190;0.50060;0.51250;0.59300;0.88310
15.08.2013;Thu;0.47810;0.48440;0.49190;0.50060;0.51250;0.59300;0.88250
14.08.2013;Wed;0.47810;0.48440;0.49190;0.50060;0.51250;0.59180;0.87630
13.08.2013;Tue;0.47810;0.48440;0.49190;0.50060;0.51250;0.59180;0.87310
12.08.2013;Mon;0.47810;0.48440;0.49190;0.50130;0.51250;0.59180;0.87000
09.08.2013;Fri;0.47810;0.48500;0.49190;0.50130;0.51250;0.59180;0.87000
08.08.2013;Thu;0.47880;0.48560;0.49250;0.50130;0.51250;0.59180;0.87000
07.08.2013;Wed;0.47880;0.48560;0.49250;0.50000;0.51130;0.59050;0.86750
06.08.2013;Tue;0.48000;0.48560;0.49250;0.50000;0.51130;0.59180;0.87130
05.08.2013;Mon;0.47880;0.48560;0.49250;0.50000;0.51130;0.59050;0.87130
02.08.2013;Fri;0.47880;0.48560;0.49250;0.50000;0.51130;0.58680;0.86380
01.08.2013;Thu;0.47880;0.48560;0.49130;0.49750;0.50860;0.58230;0.85880
31.07.2013;Wed;0.47810;0.48500;0.49060;0.49690;0.50860;0.58230;0.85940
30.07.2013;Tue;0.47750;0.48500;0.49060;0.49690;0.50860;0.58290;0.86000
29.07.2013;Mon;0.47750;0.48500;0.49060;0.49690;0.50860;0.58300;0.86000
26.07.2013;Fri;0.47810;0.48500;0.49060;0.49690;0.50860;0.58300;0.85940
25.07.2013;Thu;0.47810;0.48500;0.49190;0.49780;0.50940;0.58740;0.86690
24.07.2013;Wed;0.47810;0.48690;0.49250;0.49840;0.51030;0.58930;0.87060
23.07.2013;Tue;0.47810;0.48690;0.49250;0.49840;0.51030;0.58930;0.87130
22.07.2013;Mon;0.47810;0.48690;0.49250;0.49840;0.51030;0.58930;0.86940
19.07.2013;Fri;0.47810;0.48690;0.49250;0.49880;0.51030;0.58930;0.86750
18.07.2013;Thu;0.47810;0.48750;0.49380;0.49880;0.50960;0.59050;0.87000
17.07.2013;Wed;0.47810;0.48750;0.49380;0.49940;0.51030;0.59240;0.87750
16.07.2013;Tue;0.47810;0.48750;0.49380;0.49940;0.50800;0.59300;0.87940
15.07.2013;Mon;0.47810;0.48750;0.49380;0.49940;0.50940;0.59550;0.88690
12.07.2013;Fri;0.47810;0.48750;0.49380;0.49940;0.50940;0.59430;0.88310
11.07.2013;Thu;0.47810;0.48750;0.49380;0.49940;0.50880;0.59300;0.88190
10.07.2013;Wed;0.47810;0.48750;0.49310;0.49880;0.50810;0.59180;0.87560
09.07.2013;Tue;0.47810;0.48690;0.49250;0.49840;0.50810;0.59180;0.87940
08.07.2013;Mon;0.47810;0.48690;0.49250;0.49840;0.50810;0.59300;0.88500
05.07.2013;Fri;0.47810;0.48690;0.49310;0.49880;0.50880;0.59490;0.88940
04.07.2013;Thu;0.47940;0.48690;0.49310;0.49940;0.51160;0.60240;0.90560
03.07.2013;Wed;0.47940;0.48690;0.49310;0.49940;0.51160;0.60300;0.90630
02.07.2013;Tue;0.47940;0.48630;0.49310;0.49940;0.51040;0.59990;0.89810
01.07.2013;Mon;0.47940;0.48630;0.49310;0.49940;0.51040;0.59990;0.90060
28.06.2013;Fri;0.47690;0.48630;0.49310;0.49940;0.51040;0.59990;0.89750
27.06.2013;Thu;0.47940;0.48630;0.49310;0.49940;0.51040;0.60240;0.90250
26.06.2013;Wed;0.47940;0.48630;0.49310;0.49940;0.51100;0.60360;0.90750
25.06.2013;Tue;0.47940;0.48630;0.49310;0.49940;0.51160;0.60680;0.91500
24.06.2013;Mon;0.47940;0.48630;0.49310;0.49940;0.51100;0.60430;0.91500
21.06.2013;Fri;0.47940;0.48630;0.49310;0.49940;0.50850;0.59990;0.90250
20.06.2013;Thu;0.47940;0.48630;0.49310;0.49940;0.50850;0.59550;0.90060
19.06.2013;Wed;0.47940;0.48630;0.49310;0.49940;0.50850;0.58990;0.89060
18.06.2013;Tue;0.47940;0.48630;0.49310;0.49940;0.50850;0.58990;0.89060
17.06.2013;Mon;0.47940;0.48630;0.49250;0.49940;0.50850;0.59060;0.88810
